id,sentiment
6499_1,0.1471693
7715_1,0.0016535706
5847_1,0.069903575
2109_10,0.80556625
7570_2,0.1596845
3725_1,0.021255227
8736_2,0.12459438
2007_10,0.99998677
9738_10,0.9898117
2763_7,0.9792859
9081_2,0.060816776
6647_10,0.9880735
11207_1,0.62592614
5182_3,0.0015546379
2171_10,0.5964924
9091_1,0.777228
3970_3,0.042147987
7432_9,0.47288185
2169_2,0.009461363
720_1,0.10365755
866_2,0.0014294595
567_3,0.7052656
11812_8,0.75776905
11195_9,0.9491808
5877_10,0.99516356
5526_9,0.993693
792_8,0.14883658
8673_9,0.9432549
5163_1,0.4673847
4722_8,0.81376714
11423_8,0.45990452
3239_8,0.89623874
2235_4,0.45046854
5799_3,0.04119279
8592_2,0.3958829
5229_10,0.5296216
9285_10,0.9986841
6092_1,0.5117248
8940_10,0.29717314
12220_8,0.2426676
4417_10,0.9299116
10462_10,0.89556
3241_9,0.52066475
8744_10,0.9844247
1016_3,0.22092716
7382_10,0.88435215
8458_8,0.69445235
629_4,0.28558034
1971_3,0.2257507
4471_4,0.34387904
7890_2,0.012786546
10164_4,0.22403921
2176_8,0.89773893
2500_2,0.5661755
1155_2,0.015060528
7102_8,0.4584906
3618_10,0.98193455
4940_3,0.052205686
10263_3,0.11895228
12495_10,0.65628195
7170_9,0.97074515
7322_3,0.7480088
2938_10,0.79815686
8128_8,0.93221813
4900_1,0.068042025
5672_7,0.35195994
3387_10,0.9785685
806_1,0.14806704
7385_2,0.0009602201
3043_4,0.026626786
6845_10,0.9230196
979_3,0.4064683
6853_3,0.06284325
4871_4,0.070428744
12172_8,0.54457015
4105_2,0.039852366
3171_4,0.21994744
8686_10,0.84908324
10187_1,0.03119073
5305_7,0.7306782
1728_10,0.7457775
11284_4,0.5232142
443_2,0.065311626
8542_9,0.9799089
7634_2,0.42535332
2598_1,0.70303196
124_2,0.006505222
10145_8,0.7913687
63_1,0.004116643
5522_3,0.9178243
1264_9,0.3062587
12181_10,0.46796492
6508_1,0.020829523
2146_3,0.0143068135
5449_4,0.014954327
2660_9,0.997543
6594_4,0.02498403
6285_8,0.64825124
12200_10,0.49907544
6710_1,0.62658083
10399_10,0.71894455
6703_1,0.013128998
5795_8,0.8351608
3427_4,0.034627486
11306_10,0.96878797
6641_3,0.1332885
9364_9,0.9461455
6963_8,0.009509183
6896_10,0.47721952
10154_10,0.7095175
4690_10,0.9906136
8125_8,0.62560934
4978_1,0.48849598
4999_3,9.220545e-05
8921_8,0.38873124
6089_3,0.07946392
12279_9,0.92721975
1209_7,0.8867589
2083_7,0.7899175
10162_10,0.9241183
1266_4,0.34106234
10892_8,0.9858992
4864_4,0.0285736
10743_7,0.86640155
6427_1,0.005675032
8633_1,0.20850807
6158_10,0.9896427
4952_3,0.00078914565
7508_10,0.9327656
637_9,0.95678425
6734_2,0.61761445
10685_1,0.0048797736
6269_4,0.38790533
9073_8,0.39392847
9551_2,0.042344023
5499_2,0.087890126
3573_4,0.023244094
12089_1,0.16488066
3962_1,0.01595949
2169_7,0.65174353
959_8,0.89115685
10514_9,0.43142417
4430_7,0.6915298
10802_1,0.18638608
280_10,0.6669555
8041_3,0.5913398
9040_9,0.9861054
10653_1,0.39004126
10783_7,0.96812314
4711_1,0.0020645484
1523_4,0.68956596
3903_1,0.04478071
4216_8,0.52990896
10108_1,0.29449064
4098_4,0.08670977
9433_7,0.7749125
11013_10,0.80993736
3968_10,0.7626252
7916_3,0.27227953
5859_9,0.91804034
11194_7,0.65852
9376_3,0.07027788
1808_4,0.1948275
12029_3,0.6858285
5854_4,0.060190357
6573_9,0.98997706
6747_8,0.75557417
4366_1,0.24480656
5868_7,0.9127038
7712_3,0.02205669
11617_1,5.0212868e-05
5362_10,0.5473552
1950_1,0.123515315
9724_1,0.052394975
7537_8,0.10402402
6950_1,0.047656037
6035_8,0.9935545
11191_4,0.8030438
4759_9,0.97627026
1228_7,0.036504835
10380_1,0.014162083
271_7,0.9613801
7826_9,0.55985755
4336_2,0.11381123
4209_2,0.07435024
4898_7,0.48900548
2987_1,0.0016383015
9976_4,0.41266167
7521_10,0.61623424
5680_2,0.0379392
4310_10,0.9458351
4484_10,0.3795688
5748_9,0.91553605
6798_3,0.06580942
9598_10,0.51241
4834_2,0.017093746
2505_10,0.9938153
1984_8,0.43436354
476_1,0.35253787
11578_1,0.011114485
2223_3,0.427226
8215_3,0.15914638
3108_1,0.15893783
4371_1,0.015961083
12399_4,0.0412705
4913_1,0.0046743094
8431_8,0.79572344
3445_10,0.88000405
8268_10,0.9254474
4271_10,0.8595907
2136_3,0.0022305993
2479_1,0.16855477
11798_2,0.22591142
2893_10,0.8105255
7754_3,0.0055958335
7568_10,0.8501418
6221_8,0.96935666
1687_10,0.7745236
4744_1,0.010030228
3730_10,0.7809109
7543_10,0.6946076
4449_1,0.00834927
2802_8,0.9269767
2834_2,0.007958409
11243_2,0.21691343
6638_10,0.72647107
3299_1,0.0009131691
1378_10,0.54163325
1867_9,0.9510913
3371_1,0.05811074
1340_10,0.9445647
1810_10,0.95669305
11773_10,0.5204676
2111_1,0.07164827
2234_4,0.3986031
4958_7,0.96187866
3514_1,0.061244775
8488_9,0.39984968
1650_4,0.21777515
6538_3,0.07154209
9930_9,0.9999989
10594_1,0.005517264
6248_8,0.97314
1384_9,0.9986659
11526_3,0.0781986
9847_10,0.99285406
8994_1,3.8245522e-05
11595_1,0.17711747
9840_7,0.70391613
1027_9,0.6432223
11691_2,0.022438813
1154_10,0.33856362
4599_4,0.16004735
2126_1,0.06383596
10719_3,0.0013724517
11925_2,0.002190661
1938_2,0.0048194746
7233_7,0.18793339
1747_8,0.9899933
4994_8,0.8935284
10696_10,0.5922217
7348_10,0.99977916
9121_8,0.88738084
902_10,0.46498272
8046_1,0.13160233
3604_7,0.39345995
4886_8,0.9940758
2821_10,0.98948914
10180_8,0.5929299
11376_10,0.9700402
11195_2,0.057858597
5625_9,0.9184367
9284_9,0.9766219
6747_1,0.25554326
3910_9,0.34253958
11412_7,0.98766136
2456_10,0.98750544
6105_10,0.96913886
5732_10,0.082829796
1960_9,0.9019775
6363_7,0.8285917
9596_10,0.9934517
8605_3,0.0029449232
174_2,0.005160362
8251_1,0.028725911
8567_10,0.72020173
7007_3,0.29081273
2418_8,0.8966817
12030_8,0.91638714
7626_7,0.860536
6070_3,0.31655842
802_1,0.16112013
10801_10,0.9482178
8559_1,0.13907766
2495_2,0.011943361
10777_9,0.98098344
2958_7,0.63369524
3701_10,0.88985145
2754_9,0.539693
1210_1,0.24751693
7830_10,0.99747723
4523_9,0.99342793
12408_4,0.0013728511
5748_1,0.0012643436
3982_2,0.018235615
9658_8,0.9584934
73_10,0.8707335
3952_1,0.05631504
4064_8,0.94216126
9835_4,0.66098803
12463_1,0.022555357
905_10,0.7530197
5634_8,0.90496683
800_3,0.03053095
11576_10,0.99853086
8546_4,0.3166972
8456_1,0.4048503
163_1,0.13492149
7616_3,0.13480672
17_3,0.45222297
620_2,0.0027567807
4250_4,0.13800648
4403_1,0.0052939826
7107_3,0.398189
9691_9,0.9149869
4069_8,0.98953575
3747_7,0.84002256
7930_10,0.9600421
1088_3,0.38815308
3683_1,0.2867073
11138_1,0.08567405
1825_10,0.99408865
9888_3,0.03018551
8079_10,0.263887
1508_2,0.0021373285
2471_4,0.0053854026
5238_7,0.63038397
4947_9,0.739383
1791_10,0.7616021
5824_4,0.19736424
10408_2,0.030327195
6053_8,0.8199233
6811_4,0.019468646
6398_4,0.15739147
137_7,0.96792006
3920_9,0.7946247
8179_2,0.7146742
10602_8,0.13824032
10509_8,0.85806996
7346_3,0.0890001
2663_1,0.37948662
1342_2,0.12840605
5714_4,0.051647823
9669_10,0.9780312
6038_3,0.6294558
11957_10,0.63535523
750_2,0.13035862
12386_10,0.11813519
7178_1,0.055025674
8070_8,0.78447765
8993_1,0.0026054988
1178_4,0.0056287227
10457_8,0.93419576
5287_1,0.034552127
3098_8,0.91762865
3505_8,0.9783075
10271_1,0.5393328
4354_3,0.02625527
4817_1,0.041522738
11313_1,0.13444495
9023_10,0.2742165
8404_1,0.09698324
11847_1,0.0008594966
5374_9,0.9533954
1009_8,0.97729665
4197_1,0.0021016803
10803_9,0.5111465
6609_9,0.79281473
519_1,0.04140275
7675_3,0.0007833608
10204_10,0.9944992
10565_1,1.2792432e-06
1641_1,0.0017968179
11170_10,0.91120523
451_2,0.004413299
4526_7,0.99130625
5639_9,0.5968847
5642_1,0.027877524
9159_3,0.6194742
11173_10,0.5185381
10772_10,0.99426407
11172_10,0.8664412
10213_4,0.25818354
11256_9,0.9429681
5863_1,0.107420415
5125_1,0.28890345
5624_10,0.7774155
10355_10,0.05470483
6623_1,0.04090403
3674_1,0.014636246
540_8,0.889938
5202_10,0.88743764
9644_10,0.99989426
4780_1,0.018143555
2002_9,0.63698035
7228_10,0.9827968
4036_2,0.002732214
9925_9,0.9982058
1137_10,0.9556939
5679_1,0.13391392
9162_2,0.0007218324
2849_3,0.0015469157
3546_4,0.007861637
7164_1,0.0018801285
1749_10,0.7796052
11988_2,0.069355324
365_10,0.9001908
7340_10,0.8946434
1543_3,0.072593
6008_2,0.0007314574
2230_4,0.14234576
10105_3,0.02374922
5443_1,0.023435852
5024_1,0.0056546405
5630_8,0.88426346
7603_10,0.9358379
12205_10,0.47306365
5910_7,0.81893706
7006_8,0.9702811
3287_10,0.5047492
3136_1,0.08324592
6547_4,0.62522644
9329_1,0.06174747
1679_10,0.79330254
1659_7,0.8663927
2015_1,0.012686583
5236_1,0.18905966
2201_2,0.056720823
6026_3,0.42688116
12093_8,0.9662063
11394_10,0.73161244
9512_1,0.07019182
8401_3,0.5486276
5239_8,0.95636505
5018_10,0.9561694
38_8,0.98973936
2968_7,0.29178473
5359_3,0.00078490865
10419_4,0.94321096
1551_4,0.45874175
11346_1,0.15586026
809_1,0.18428914
9823_4,0.01201371
10125_8,0.865994
8819_10,0.8846856
9038_4,0.06835106
1968_1,0.0038332317
6642_2,0.017331041
9015_10,0.9835043
12198_2,0.17440751
2758_9,0.9999987
9206_3,0.025384715
4370_7,0.8618155
1985_2,0.21398239
3031_7,0.95362693
10172_1,0.13820657
4527_1,0.0015550992
5458_9,0.99842995
6534_1,0.15295193
4347_1,0.027773198
11152_10,0.92836946
9238_3,0.18471664
6161_8,0.9176611
2299_1,0.31328824
1133_1,0.8170956
11774_3,0.14714117
1095_2,0.13568275
11311_10,0.9035762
1126_1,0.00031010897
2385_9,0.9550539
10710_10,0.9938245
10106_1,0.009172092
3363_1,0.16758299
11480_10,0.98790467
5183_1,0.00032877355
7100_7,0.07442781
752_10,0.9989905
11958_8,0.11104087
2518_1,0.15266295
4744_9,0.727145
53_7,0.59537756
12289_1,0.6907506
9239_4,0.24469382
8758_10,0.62247163
9050_9,0.39154476
10390_7,0.86484784
11780_8,0.27375245
9518_1,0.1514622
3442_1,0.07610833
6316_9,0.9564014
2826_9,0.9893245
5908_10,0.9883704
3720_7,0.99808747
8481_1,0.0001213588
1188_10,0.99817514
2784_10,0.5646359
12352_3,0.8910906
1771_10,0.98302436
5255_1,0.5181456
328_4,0.5925965
313_10,0.9322428
10530_1,0.004536663
4866_7,0.8503708
8936_1,0.008597292
10029_10,0.96798
12383_10,0.50744796
1922_1,0.04446122
3012_7,0.6893805
11593_3,0.14037211
8661_1,0.08436625
10457_1,0.050878994
8074_4,0.8097248
11993_10,0.31897986
6_7,0.9658747
2542_9,0.57680345
11454_3,0.18476899
6776_4,0.83402747
9466_1,0.52456987
11100_4,0.017080123
6429_10,0.9364437
11218_3,0.25620997
8310_1,0.09882904
7432_4,0.18438283
10115_1,0.10006017
11127_7,0.8643348
3306_2,0.103613116
6998_7,0.12710959
12166_2,0.062840775
7792_10,0.28416204
9250_1,0.0392087
3351_7,0.6993831
3350_8,0.4912753
2393_3,0.22679675
5473_3,0.05001957
73_4,0.0052842153
1504_1,0.002476001
10317_10,0.83236355
5795_1,0.0056927856
1511_9,0.32096058
2537_2,0.03880149
8010_4,0.092875384
1616_3,0.5391021
4332_2,0.11820824
8499_1,0.06605575
1636_8,0.5202794
7752_3,0.2774306
5848_7,0.7025091
5370_2,0.28104365
10600_10,0.5095731
5501_3,0.28177643
9948_7,0.5765765
10683_4,0.04264643
10013_4,0.25466472
11704_2,0.071581885
431_9,0.6282369
11855_10,0.9922347
2671_7,0.9429338
5831_2,0.09745389
7920_10,0.8959652
276_1,0.29584652
6245_2,0.029818563
89_3,0.48590767
7871_1,0.002765629
1707_1,0.041085828
6640_1,0.0145356
723_10,0.73776746
11391_1,0.1777426
3534_3,0.0021214758
10449_10,0.7969206
180_10,0.99616855
5128_1,0.0044633304
471_10,0.9598124
2341_10,0.73560023
3204_7,0.7942506
1818_10,0.97108823
4489_10,0.42416385
12034_10,0.40271997
11264_10,0.97689235
8077_7,0.20445631
12206_10,0.558927
11549_3,0.0014075165
8993_10,0.77741253
1937_4,0.24804707
7778_3,0.093472704
9714_9,0.1025549
7219_4,0.00016393923
6518_4,0.044420563
8421_10,0.9593094
10563_2,0.109841235
2527_9,0.9858004
11147_10,0.85429925
832_7,0.31299132
8972_7,0.70668715
2311_9,0.70645964
6794_1,0.05534729
1769_10,0.97837037
11130_1,0.0647252
8331_3,0.17197289
5564_10,0.4012111
2594_10,0.9389177
11037_1,0.31396762
6679_9,0.757251
419_4,0.42995209
2635_10,0.14414531
4436_4,0.4474346
10972_1,0.025515418
708_3,0.6259188
9113_1,0.055580456
1438_9,0.96289784
2048_4,7.544939e-05
4488_10,0.6298099
7889_3,0.38372746
11498_9,0.8953986
8780_1,0.17062558
2036_7,0.95323867
1861_1,0.29115063
581_4,0.15305124
9253_10,0.8759351
977_4,0.043725543
5693_7,0.6301255
6515_9,0.24023128
9378_1,0.024974681
6695_2,0.02328955
8507_1,0.029354405
829_2,0.032477856
11023_8,0.96144515
70_1,5.368117e-05
3669_8,0.579362
10033_8,0.7903959
9158_4,0.25607902
817_1,0.026590008
4679_1,0.046246316
8133_4,0.18116422
3531_1,0.042769413
10742_1,0.018975103
5579_3,0.038189344
9041_1,0.1279671
4938_1,0.0036345513
4246_9,0.40858465
4275_9,0.32249606
6819_3,0.04038247
6327_7,0.5570973
6101_10,0.7291404
11852_2,0.025578765
10252_10,0.89655703
4348_8,0.46844244
5328_4,0.31143948
11964_9,0.65901804
8634_1,0.12180414
3702_8,0.7920486
1677_2,0.009418767
5907_1,0.54392457
8432_10,0.9068424
3570_3,0.9007821
9624_10,0.67714536
11466_4,0.34637198
9062_10,0.9998061
12336_1,0.012252708
3476_1,0.31857723
7033_2,0.004553441
2660_3,0.43159452
741_1,0.05580088
11490_1,0.041575495
6580_7,0.9913941
1807_3,0.06301689
4785_1,0.011521234
6319_10,0.2572412
4437_8,0.99812275
3533_10,0.9703518
12119_3,0.50960845
151_8,0.7152528
7829_7,0.20282522
5497_1,0.31581303
7477_10,0.8598719
5879_10,0.99447906
8068_10,0.7097665
7989_3,0.8213702
8480_10,0.91275
10352_10,0.8415582
120_2,0.010461155
10135_3,0.04204926
8091_1,0.01389713
8505_8,0.69602615
3282_1,0.72434765
11570_10,0.9028203
11052_8,0.9996761
5549_10,0.8544962
3891_8,0.99075305
3537_9,0.77253157
8503_3,0.26394302
3995_4,0.008505249
10979_3,0.005420713
11681_1,0.017429251
536_7,0.24426669
11739_8,0.9780261
6951_10,0.9081785
6210_2,0.081519485
1449_4,0.2222042
11860_10,0.8931365
11149_8,0.98584336
4021_7,0.9927993
5104_3,0.34738803
2989_3,0.029359162
10112_10,0.9999664
6718_1,0.0026281793
7654_4,0.22811034
9481_10,0.8984434
7984_2,0.0034246414
1348_8,0.85484207
11079_8,0.652826
9554_10,0.8445921
8617_8,0.97877526
315_8,0.98545283
6085_8,0.9999994
1823_9,0.91567606
3208_10,0.99714774
924_4,0.27769288
6479_10,0.39392298
7017_10,0.68932676
8595_4,0.4092793
4532_10,0.9985745
5145_4,0.47473088
2358_7,0.9149822
11151_4,0.20615312
10238_7,0.989057
564_9,0.4899034
4054_10,0.9932987
8852_9,0.9315686
10137_10,0.97406423
7014_3,0.0015171655
1533_4,0.025601227
8257_2,0.144592
8719_8,0.6989895
5041_1,0.012220514
1469_9,0.9900663
11726_3,0.00501578
2002_1,0.008059452
12293_3,0.11544687
3672_1,0.0088594565
11110_10,0.9977451
3931_1,0.7880757
6972_1,0.37011695
10186_1,0.07217413
9265_3,0.33019748
7412_3,0.041858483
5427_2,0.052566074
5006_4,0.028706858
3199_1,0.0318334
6256_8,0.35378882
418_9,0.8037048
8834_9,0.7385973
5093_10,0.99177575
3190_2,0.010780701
12360_4,0.0145902205
9477_1,0.08155906
6085_1,0.0034014257
7773_10,0.8035156
255_4,0.14768896
1661_1,0.0024197223
1627_10,0.93594766
9204_2,0.04290281
3704_8,0.21716914
11898_9,0.9652254
1137_1,0.12992646
101_9,0.5239046
1142_1,0.059266947
5314_8,0.9750524
10932_4,0.027800763
9639_2,0.75580376
12125_7,0.99808574
10998_1,0.03578542
5186_7,0.48646852
10340_1,0.8286825
7419_8,0.87251794
6929_3,0.08554553
7238_4,0.027906237
10869_7,0.33854094
4106_1,7.284447e-05
6589_2,0.094989546
9619_7,0.31529975
7116_4,0.5488622
8889_1,0.00082561385
3901_9,0.98029625
7052_7,0.8629031
6439_1,0.008275414
5309_1,0.21084605
4515_3,0.30906677
3029_4,0.7755149
10310_1,0.001209148
12350_10,0.9882024
532_8,0.07601881
11145_8,0.6825927
75_10,0.9839606
6137_3,0.0072957953
1637_2,0.0027553076
12327_10,0.9998306
2177_7,0.8333123
1879_1,0.26088074
8745_2,0.008637585
3099_8,0.38870302
7354_4,0.06829788
10103_1,0.0021021653
3296_10,0.64971733
8494_9,0.9416536
3423_4,0.27026537
7609_8,0.34524587
4265_10,0.7894494
1872_7,0.81469256
10987_10,0.9437579
2849_7,0.7606289
628_1,0.10757478
1391_1,0.093336806
7456_1,0.00086878444
12150_1,0.37410173
7718_9,0.9611697
5787_3,0.12913743
12162_8,0.8750246
11670_7,0.7247555
1784_8,0.7694549
7483_8,0.86605555
9564_9,0.62374085
10832_9,0.9244873
12230_1,0.0012852332
2291_8,0.95353305
8416_3,0.32746744
9486_10,0.95109516
8153_10,0.95890355
5164_10,0.9952429
6347_8,0.9341652
7773_2,0.19972807
12215_1,0.023613675
10039_8,0.6246011
9803_9,0.94983464
1589_1,0.13907504
1615_9,0.9742836
119_3,0.0038658767
623_8,0.9144967
10427_1,0.18010862
11697_4,0.14472085
6168_2,0.009696212
2658_3,0.031738844
1841_4,0.0037936806
10572_1,0.11557744
6964_8,0.055634256
5172_1,0.030813688
989_7,0.86225146
159_10,0.998546
5240_1,0.12429993
11777_1,0.007484611
8350_3,0.0017627422
2565_1,0.02202556
7694_10,0.9994259
7759_1,0.1712911
3003_4,0.4199351
7128_2,0.00039774037
8147_4,0.037189703
6595_9,0.5851613
8949_3,0.373041
9848_4,0.19322525
7496_8,0.99496835
11857_10,0.8592112
3237_1,0.050748117
5404_1,0.012212297
10699_8,0.855716
6138_4,0.19484915
909_4,0.5893288
11833_10,0.9646693
11817_10,0.97009885
171_2,0.103832416
2517_7,0.4119561
10307_7,0.5814058
370_2,0.31023133
5995_8,0.7297315
4612_1,0.15915981
6561_8,0.5323915
7454_1,0.004031444
2951_2,0.03119907
8860_1,0.10295531
411_3,0.007814632
664_3,0.0031790684
4345_10,0.38637203
4452_1,0.44813934
2833_2,0.00027380313
10374_3,0.4395131
9322_1,0.033049006
9923_3,0.08258017
8687_3,3.016747e-05
7567_9,0.9650443
137_3,0.0026944012
7872_1,0.020249294
6968_4,0.079948746
1540_10,0.7376368
9157_10,0.7857542
4102_10,0.76593256
6645_1,0.8092635
7630_10,0.6946418
3958_9,0.99974173
11437_9,0.777874
6982_1,0.4384895
4870_2,0.38556996
3545_7,0.8597063
204_1,0.0076498147
6844_10,0.8218366
4736_1,0.024439361
9120_9,0.6484526
1608_1,0.0582476
1251_10,0.9743164
12315_10,0.98282164
11754_10,0.99937505
2399_3,0.357882
11499_8,0.9987997
3870_10,0.9328742
5503_10,0.7633605
4045_10,0.63071483
3063_1,0.034052648
10914_7,0.028415293
8509_10,0.8853175
5872_1,0.0014811023
5729_4,0.003429591
10865_2,0.0024041268
10218_4,0.35709485
2096_4,0.33637518
11344_1,0.12634817
10623_2,0.04741065
11241_10,0.52408856
7254_2,0.10820446
7892_1,0.0085861515
3472_8,0.7083967
11637_4,0.4990102
11853_9,0.9417106
1096_7,0.90897596
8508_3,0.65694964
9400_10,0.9999651
1128_10,0.59963864
5989_10,0.9478049
8021_1,0.005100119
7860_10,0.99436307
1131_10,0.39363956
5589_1,0.047703154
5662_8,0.8687586
2161_7,0.58008736
323_10,0.9956409
2431_1,0.66464806
10147_7,0.70299155
2956_7,0.8317228
12005_3,0.46060926
477_2,0.16915552
202_9,0.97514856
5710_10,0.9977984
2262_7,0.9981468
7103_8,0.36640903
10237_3,0.41597694
12151_1,0.019992584
7485_2,0.00045658957
2438_10,0.8924305
4069_2,0.020605922
5593_2,0.00043854007
11163_1,0.23726532
6754_10,0.99160814
9147_2,0.04046839
9614_10,0.99925727
4427_7,0.9038469
1382_1,0.15254007
11132_7,0.7214142
6371_3,0.15357397
11221_4,0.06136944
10071_2,0.37752846
4936_2,0.08413007
1797_3,0.1936828
6692_4,0.27309945
5816_1,0.31516454
6163_2,0.011533584
2042_8,0.7375432
856_3,0.014481363
1233_10,0.98677105
9537_10,0.9617946
9504_9,0.60663843
788_10,0.7444884
3399_8,0.9601011
7142_4,0.00021234444
10371_4,0.29985645
760_7,0.7622722
3614_10,0.85146064
3314_1,0.20228057
3447_10,0.96583366
12240_10,0.25680575
10083_10,0.9865137
9936_10,0.8943688
7651_10,0.9352866
1470_1,0.010788398
2703_7,0.8071259
5637_10,0.9205947
6102_1,0.3090287
8991_8,0.8768603
9606_10,0.9358719
10568_4,0.10788555
7126_10,0.3836506
4203_10,0.9921962
4486_2,0.0065609533
3408_9,0.9395282
2867_8,0.8654236
7338_8,0.88294196
8065_4,0.038084693
2510_3,0.13735309
2110_7,0.72480303
4097_4,0.0196253
7484_8,0.559294
5789_10,0.9617669
8070_2,0.013196019
867_2,2.3825775e-08
1364_3,0.3049585
10654_2,0.007597276
12417_4,0.22040041
10470_10,0.9109331
6544_10,0.77958083
8904_8,0.34589422
10282_2,0.0881159
497_9,0.4594144
2659_10,0.6964064
9609_7,0.9563811
3010_3,0.61602354
9134_1,0.10889886
8990_1,0.11369362
6960_4,0.3755269
9566_9,0.49669787
7923_4,0.070746794
4542_10,0.9552292
7185_3,0.0057328334
1918_10,0.9782809
2316_8,0.3470814
5846_10,0.9789661
1023_10,0.97628796
7141_7,0.6313404
3724_10,0.81314194
3617_2,0.0026696443
7095_1,0.005174718
12201_10,0.9644782
10309_2,0.15256225
5584_8,0.930715
2063_10,0.8723714
10874_1,0.0032078535
4084_2,0.06699656
2765_1,0.012234969
11390_3,0.15171008
4676_1,0.3196381
2130_7,0.26057217
12032_7,0.012811923
9671_3,0.0058949343
816_7,0.8183725
11320_8,0.28781003
1458_8,0.99986327
1938_7,0.8155091
2861_8,0.6821385
5768_9,0.84813225
5049_9,0.7300208
8083_1,0.5139581
4825_1,0.008275414
1740_9,0.9853103
3034_10,0.82072943
9977_7,0.21832661
8459_10,0.96508783
1103_10,0.4439069
3783_10,0.75234455
754_2,0.16868295
5580_10,0.80406505
3472_2,0.09767387
2640_3,0.067311406
5400_2,0.00028186417
5881_10,0.9321843
10970_4,0.7900211
8842_1,0.02951307
5336_8,0.0034496526
1398_1,0.6785986
12310_10,0.96903324
6012_8,0.9236571
1508_7,0.30147016
2981_8,0.8763405
576_8,0.73504245
9683_7,0.6541157
10336_1,0.07753798
3345_3,0.071750656
7683_7,0.8791179
6366_9,0.65069664
6741_9,0.9883913
11396_2,0.21667701
4964_10,0.8194834
12285_10,0.9735164
11018_9,0.5249661
3902_9,0.9380777
4147_8,0.47844937
1748_10,0.8874181
10084_3,0.1696794
3265_7,0.9437464
6160_1,0.24695507
2984_10,0.9998933
1305_1,0.022146288
9075_4,0.4234198
11710_7,0.8216822
2443_10,0.9921606
938_10,0.976886
1392_7,0.35935956
10406_8,0.49274826
4302_7,0.9977063
2836_8,0.8227601
2365_3,0.006576294
98_1,0.5807911
8325_10,0.9621197
300_9,0.87897974
7667_1,0.5195338
4313_10,0.6768818
12450_3,0.11975566
8582_1,0.09641044
11325_9,0.5474016
8482_1,0.46195292
7304_8,0.9990023
9439_1,0.0027242168
2656_10,0.9988469
4306_3,0.14813124
10079_1,0.015017392
11172_1,0.075801775
6095_9,0.9251309
5698_1,0.037642047
35_1,0.69402754
6043_3,0.10279452
2261_1,0.0006271199
4784_10,0.97850454
10936_7,0.53788984
5316_10,0.92175525
8361_8,0.95967734
10373_2,0.19191079
500_10,0.6347137
371_4,0.08685388
3434_4,0.079100385
3654_2,0.025163937
11280_2,0.41043004
6542_9,0.72878546
10313_10,0.7933329
7267_1,0.24046421
11897_3,0.86896306
7321_2,0.014277484
1516_7,0.5598986
1640_1,0.08248017
9456_10,0.30896547
2769_10,0.9268836
6280_7,0.9652504
12399_10,0.7486658
6206_7,0.65274686
8836_4,0.5185662
5254_9,0.9641483
10903_1,0.040143948
3966_10,0.93054974
4048_10,0.9542049
1528_9,0.52865595
6219_10,0.72391737
8280_4,0.678194
7974_10,0.79416126
6956_8,0.8621259
5975_10,0.87323993
6759_10,0.5384704
963_2,0.21202254
12158_10,0.35262755
148_1,0.338195
8831_1,0.020830842
11556_9,0.38877785
9038_10,0.6186222
4421_10,0.75042677
5236_8,0.9974004
3753_10,0.86173254
9334_3,0.22238286
2444_4,0.04715952
2890_3,0.056880828
9132_9,0.9601337
11413_10,0.9705932
3424_4,0.21113466
1258_3,0.2935161
5277_10,0.6331195
706_10,0.94482744
3527_10,0.9761435
4081_9,0.69964135
3895_2,0.3875037
11528_2,0.03522454
7285_9,0.9928831
12339_7,0.5781201
729_1,0.036609665
6291_1,0.14533469
12296_9,0.38877785
5913_10,0.9491776
7770_10,0.9911704
9546_2,7.204764e-07
2383_4,0.84065205
6802_7,0.8874475
5445_2,0.22992016
687_3,0.021951038
9982_8,0.89225113
11830_10,0.46832806
4271_1,0.06590268
7279_10,0.8978995
1599_7,0.055052757
10880_10,0.95441604
2838_10,0.6567138
4234_9,0.8765599
7674_2,0.1406203
6156_8,0.9930434
11657_4,0.30435473
11738_2,0.030562704
11962_8,0.45232174
10966_8,0.97235954
6421_1,0.0058926833
1476_3,0.26815575
7022_8,0.99868757
11500_8,0.8770087
6263_2,0.0001717023
8989_9,0.98717123
2395_9,0.7856137
9311_1,0.43137372
6386_4,0.016440555
91_4,0.8754515
3759_3,0.16784672
11766_2,0.3689668
11290_7,0.88923246
5627_3,0.0037928335
3278_1,0.01183732
9682_9,0.9818125
11894_1,0.04047861
10387_9,0.8497755
884_8,0.91422194
8408_2,0.0640257
5772_2,0.380926
11422_1,0.011357377
9709_1,0.045176443
701_8,0.6107241
2721_8,0.9603284
4875_3,0.34887433
6356_1,0.001207727
7446_3,0.21357073
2440_4,0.8196607
9732_1,0.2947506
9109_10,0.9823282
7578_2,0.85100794
11017_8,0.5437454
12498_1,0.005665563
4942_2,0.0945171
4939_10,0.99359894
8451_4,0.76421547
6274_1,0.4350995
11635_4,0.13149534
8931_1,0.042536914
109_4,0.6563667
11744_7,0.9206833
5351_4,0.5894573
1120_9,0.98245746
10494_2,0.08159767
5317_10,0.9115923
6139_2,0.018407041
12322_8,0.6011757
11239_3,0.1502921
4815_7,0.94531626
11979_10,0.1019208
254_10,0.7465706
10286_3,0.53637487
6457_10,0.9958295
4662_8,0.8447116
6298_4,0.06392671
2704_4,0.72785807
